district,Area,Production,Yield,Crop Type,season,districe,first_rain_date,last_rain_date,mean_dry_spell_length,total_rainfall,rainy_days,average_tmax,average_tmin,average_humidity,first_rain_category,last_rain_category
Chhota Udaipur,158.26,205.0227597662424,1295.4806000647186,TOTAL RICE,2022,Chhota Udepur,2022-06-11,2022-10-19,8.857142857142858,1048.3,121,31.94918032786885,23.07103825136612,71.79234972677595,on_time,on_time
Narmada,116.87,120.01266957479682,1026.8903018293558,TOTAL RICE,2022,Narmada,2022-06-11,2022-10-19,10.5,1065.8,120,31.985245901639345,23.62568306010929,72.63387978142076,on_time,on_time
Bharuch,135.31,264.05235466666664,1951.4622324046013,TOTAL RICE,2022,Bharuch,2022-06-08,2022-10-20,7.75,1096.0,121,32.082513661202185,24.054098360655736,73.09289617486338,early,on_time
Surat,547.72,1297.7804053088323,2369.423072571446,TOTAL RICE,2022,Surat,2022-06-08,2022-10-20,8.142857142857142,1438.3000000000002,126,31.118032786885244,24.007650273224048,75.8415300546448,early,on_time
Dang,283.85,500.4160290510912,1762.9594118410823,TOTAL RICE,2022,Dangs,2022-06-06,2022-10-21,12.25,1586.1,134,30.573224043715847,22.96502732240437,76.37704918032787,early,on_time
Navsari,510.69,1482.8398982229878,2903.60081110456,TOTAL RICE,2022,Navsari,2022-06-08,2022-10-21,10.6,1757.7,130,30.933879781420764,23.834972677595637,75.70491803278688,early,on_time
Valsad,765.3,1980.5512616867347,2587.941018798817,TOTAL RICE,2022,Valsad,2022-06-08,2022-10-21,17.0,2121.0,132,30.22349726775956,23.89398907103825,76.76502732240438,early,on_time
Tapi,659.36,1975.942269048341,2996.7578698258017,TOTAL RICE,2022,Tapi,2022-06-08,2022-10-21,10.8,1539.9,129,31.21038251366121,23.29890710382514,75.16939890710383,early,on_time
Kutch,673.85,1156.9330215351638,1716.8999354977573,TOTAL GROUNDNUT,2022,Kachchh,2022-06-13,2022-10-03,6.928571428571429,666.8,86,32.19344262295082,23.638251366120212,67.8360655737705,on_time,early
Banaskantha,1510.4,3897.63708099929,2580.533025026013,TOTAL GROUNDNUT,2022,Banaskantha,2022-06-12,2022-10-10,8.3,1005.4,100,32.56885245901639,23.308196721311475,65.31147540983606,on_time,on_time
Patan,14.5,29.196255935054594,2013.5348920727308,TOTAL GROUNDNUT,2022,Patan,2022-06-12,2022-10-10,6.6923076923076925,961.1,96,33.26120218579234,23.848633879781417,65.65027322404372,on_time,on_time
Mehsana,223.47,620.6212732480105,2777.2017418356404,TOTAL GROUNDNUT,2022,Mehsana,2022-06-12,2022-10-10,8.2,998.6,101,32.99234972677596,23.628415300546447,66.56284153005464,on_time,on_time
Sabarkantha,744.1899999999999,2170.933821662656,2917.176825357309,TOTAL GROUNDNUT,2022,Sabarkantha,2022-06-11,2022-10-10,8.666666666666666,1095.1,105,32.438797814207646,23.1983606557377,68.30601092896175,on_time,on_time
Aravalli,559.6999999999999,1168.964179385947,2088.554903315968,TOTAL GROUNDNUT,2022,Arvalli,2022-06-12,2022-10-20,7.363636363636363,1084.0000000000002,102,32.30710382513661,23.38196721311476,67.85792349726776,on_time,on_time
Gandhinagar,119.9,316.1233560653861,2636.5584325720274,TOTAL GROUNDNUT,2022,Gandhinagar,2022-06-12,2022-10-10,9.875,977.9,104,33.01803278688525,23.751912568306008,66.91256830601093,on_time,on_time
Ahmedabad,1.61,4.15217664777864,2578.991706694807,TOTAL GROUNDNUT,2022,Ahmedabad,2022-06-12,2022-10-10,7.9,1009.2,104,33.16120218579235,23.99726775956284,66.84699453551913,on_time,on_time
Surendranagar,212.72,535.1885079310636,2515.9294280324534,TOTAL GROUNDNUT,2022,Surendranagar,2022-06-02,2022-10-12,4.764705882352941,858.7,102,33.59672131147541,24.203278688524588,63.08743169398907,early,on_time
Morbi,658.3,1267.33951302,1925.1701549749357,TOTAL GROUNDNUT,2022,Morbi,2022-06-07,2022-10-03,7.3,876.8000000000002,110,33.03934426229509,24.03387978142077,66.2568306010929,early,early
Rajkot,2444.98,6501.022621140104,2658.926707433232,TOTAL GROUNDNUT,2022,Rajkot,2022-06-02,2022-10-09,6.636363636363637,931.4,110,32.75792349726776,23.456284153005463,66.55737704918033,early,on_time
Jamnagar,1553.02,4735.20825082,3049.032369718355,TOTAL GROUNDNUT,2022,Jamnagar,2022-06-11,2022-10-09,7.4,891.6000000000001,109,31.96393442622952,23.935519125683054,71.82513661202186,on_time,on_time
Devbhumi Dwarka,2029.76,5393.849371941692,2657.382829468357,TOTAL GROUNDNUT,2022,Devbhoomi Dwarka,2022-06-07,2022-10-04,10.875,655.1,96,30.206557377049176,25.88032786885246,75.80874316939891,early,early
Porbandar,771.35,1955.3047463394803,2534.912486341454,TOTAL GROUNDNUT,2022,Porbandar,2022-06-07,2022-10-12,7.090909090909091,814.8,105,30.48251366120219,25.12459016393443,72.63934426229508,early,on_time
Junagadh,2130.1,6234.148057758619,2926.692670653312,TOTAL GROUNDNUT,2022,Junagadh,2022-06-07,2022-10-12,7.875,931.2,120,31.245355191256827,23.208743169398907,71.72677595628416,early,on_time
Gir Somnath,868.9,2071.61013307008,2384.175547324295,TOTAL GROUNDNUT,2022,Gir Somnath,2022-06-07,2022-10-21,7.75,1012.9,121,30.16284153005464,24.58633879781421,77.07650273224044,early,on_time
Amreli,1598.2,3909.819582999999,2446.3894274809154,TOTAL GROUNDNUT,2022,Amreli,2022-06-07,2022-10-11,8.125,674.3,118,32.91420765027322,23.48251366120218,66.80327868852459,early,on_time
Bhavnagar,1170.61,2728.2993238935014,2330.664631169648,TOTAL GROUNDNUT,2022,Bhavnagar,2022-06-10,2022-10-20,8.75,824.6999999999999,113,32.05027322404372,24.64863387978142,70.26775956284153,on_time,on_time
Botad,144.57999999999998,272.66789414303724,1885.9309319618017,TOTAL GROUNDNUT,2022,Botad,2022-06-07,2022-10-11,6.0,771.0,111,33.76830601092895,24.441530054644804,62.2896174863388,early,on_time
Anand,0.1,0.2294628339480692,2294.628339480692,TOTAL GROUNDNUT,2022,Anand,2022-06-12,2022-10-12,7.888888888888889,1027.1,112,32.65300546448088,23.79234972677596,70.04918032786885,on_time,on_time
Kheda,65.97999999999999,94.45918368116708,1431.6335811028662,TOTAL GROUNDNUT,2022,Kheda,2022-06-12,2022-10-12,8.666666666666666,920.8,105,32.781967213114754,23.89398907103825,69.34426229508196,on_time,on_time
Panchmahal,6.359999999999999,15.381522766280298,2418.4784223711163,TOTAL GROUNDNUT,2022,Panchmahal,2022-06-08,2022-10-12,9.571428571428571,1005.3,116,32.162295081967216,23.372131147540987,70.39890710382514,early,on_time
Mahisagar,25.56,49.45203912,1934.7433145539908,TOTAL GROUNDNUT,2022,Mahisagar,2022-06-13,2022-10-11,12.5,863.8000000000001,108,32.33497267759564,23.328961748633883,69.94535519125684,on_time,on_time
Dahod,10.6,22.98465093853254,2168.3632960879754,TOTAL GROUNDNUT,2022,Dahod,2022-06-11,2022-10-11,7.666666666666667,721.9,114,30.87540983606557,22.032240437158475,71.0327868852459,on_time,on_time
Vadodara,0.09,0.2321092536025326,2578.991706694807,TOTAL GROUNDNUT,2022,Vadodara,2022-06-08,2022-10-12,8.5,1013.6,115,32.37158469945355,23.62568306010929,71.59562841530055,early,on_time
Chhota Udaipur,9.95,24.369957794461246,2449.24198939309,TOTAL GROUNDNUT,2022,Chhota Udepur,2022-06-11,2022-10-19,8.857142857142858,1048.3,121,31.94918032786885,23.07103825136612,71.79234972677595,on_time,on_time
Narmada,0.45,1.0667063568320052,2370.458570737789,TOTAL GROUNDNUT,2022,Narmada,2022-06-11,2022-10-19,10.5,1065.8,120,31.985245901639345,23.62568306010929,72.63387978142076,on_time,on_time
Bharuch,2.0,4.671722055453477,2335.8610277267385,TOTAL GROUNDNUT,2022,Bharuch,2022-06-08,2022-10-20,7.75,1096.0,121,32.082513661202185,24.054098360655736,73.09289617486338,early,on_time
Surat,10.58,26.270555035876665,2483.0392283437304,TOTAL GROUNDNUT,2022,Surat,2022-06-08,2022-10-20,8.142857142857142,1438.3000000000002,126,31.118032786885244,24.007650273224048,75.8415300546448,early,on_time
Dang,37.58,41.64290174021839,1108.113404476274,TOTAL GROUNDNUT,2022,Dangs,2022-06-06,2022-10-21,12.25,1586.1,134,30.573224043715847,22.96502732240437,76.37704918032787,early,on_time
Navsari,0.12,0.275355400737683,2294.628339480692,TOTAL GROUNDNUT,2022,Navsari,2022-06-08,2022-10-21,10.6,1757.7,130,30.933879781420764,23.834972677595637,75.70491803278688,early,on_time
Valsad,0.1,0.2493682696530572,2493.682696530572,TOTAL GROUNDNUT,2022,Valsad,2022-06-08,2022-10-21,17.0,2121.0,132,30.22349726775956,23.89398907103825,76.76502732240438,early,on_time
Tapi,29.96,62.83873670023239,2097.4211181653,TOTAL GROUNDNUT,2022,Tapi,2022-06-08,2022-10-21,10.8,1539.9,129,31.21038251366121,23.29890710382514,75.16939890710383,early,on_time
Kutch,0.0,0.0,0.0,TOTAL TOBACCO,2022,Kachchh,2022-06-13,2022-10-03,6.928571428571429,666.8,86,32.19344262295082,23.638251366120212,67.8360655737705,on_time,early
Banaskantha,67.18,198.539335276269,2955.333957669976,TOTAL TOBACCO,2022,Banaskantha,2022-06-12,2022-10-10,8.3,1005.4,100,32.56885245901639,23.308196721311475,65.31147540983606,on_time,on_time
Patan,65.86,141.3897976470588,2146.8235294117644,TOTAL TOBACCO,2022,Patan,2022-06-12,2022-10-10,6.6923076923076925,961.1,96,33.26120218579234,23.848633879781417,65.65027322404372,on_time,on_time
Mehsana,157.42,464.98299354959954,2953.773304215472,TOTAL TOBACCO,2022,Mehsana,2022-06-12,2022-10-10,8.2,998.6,101,32.99234972677596,23.628415300546447,66.56284153005464,on_time,on_time
Sabarkantha,52.43,144.38144161470217,2753.7944233206595,TOTAL TOBACCO,2022,Sabarkantha,2022-06-11,2022-10-10,8.666666666666666,1095.1,105,32.438797814207646,23.1983606557377,68.30601092896175,on_time,on_time
Aravalli,17.56,30.224272,1721.2,TOTAL TOBACCO,2022,Arvalli,2022-06-12,2022-10-20,7.363636363636363,1084.0000000000002,102,32.30710382513661,23.38196721311476,67.85792349726776,on_time,on_time
Gandhinagar,48.46,121.11123200000002,2499.2000000000003,TOTAL TOBACCO,2022,Gandhinagar,2022-06-12,2022-10-10,9.875,977.9,104,33.01803278688525,23.751912568306008,66.91256830601093,on_time,on_time
Ahmedabad,0.47,1.1146292704998977,2371.551639361485,TOTAL TOBACCO,2022,Ahmedabad,2022-06-12,2022-10-10,7.9,1009.2,104,33.16120218579235,23.99726775956284,66.84699453551913,on_time,on_time
Surendranagar,0.0,0.0,0.0,TOTAL TOBACCO,2022,Surendranagar,2022-06-02,2022-10-12,4.764705882352941,858.7,102,33.59672131147541,24.203278688524588,63.08743169398907,early,on_time
Morbi,0.0,0.0,0.0,TOTAL TOBACCO,2022,Morbi,2022-06-07,2022-10-03,7.3,876.8000000000002,110,33.03934426229509,24.03387978142077,66.2568306010929,early,early
Rajkot,0.0,0.0,0.0,TOTAL TOBACCO,2022,Rajkot,2022-06-02,2022-10-09,6.636363636363637,931.4,110,32.75792349726776,23.456284153005463,66.55737704918033,early,on_time
Jamnagar,0.0,0.0,0.0,TOTAL TOBACCO,2022,Jamnagar,2022-06-11,2022-10-09,7.4,891.6000000000001,109,31.96393442622952,23.935519125683054,71.82513661202186,on_time,on_time
Devbhumi Dwarka,0.0,0.0,0.0,TOTAL TOBACCO,2022,Devbhoomi Dwarka,2022-06-07,2022-10-04,10.875,655.1,96,30.206557377049176,25.88032786885246,75.80874316939891,early,early
Porbandar,0.0,0.0,0.0,TOTAL TOBACCO,2022,Porbandar,2022-06-07,2022-10-12,7.090909090909091,814.8,105,30.48251366120219,25.12459016393443,72.63934426229508,early,on_time
Junagadh,0.0,0.0,0.0,TOTAL TOBACCO,2022,Junagadh,2022-06-07,2022-10-12,7.875,931.2,120,31.245355191256827,23.208743169398907,71.72677595628416,early,on_time
Gir Somnath,0.0,0.0,0.0,TOTAL TOBACCO,2022,Gir Somnath,2022-06-07,2022-10-21,7.75,1012.9,121,30.16284153005464,24.58633879781421,77.07650273224044,early,on_time
Amreli,0.0,0.0,0.0,TOTAL TOBACCO,2022,Amreli,2022-06-07,2022-10-11,8.125,674.3,118,32.91420765027322,23.48251366120218,66.80327868852459,early,on_time
Bhavnagar,0.0,0.0,0.0,TOTAL TOBACCO,2022,Bhavnagar,2022-06-10,2022-10-20,8.75,824.6999999999999,113,32.05027322404372,24.64863387978142,70.26775956284153,on_time,on_time
Botad,0.0,0.0,0.0,TOTAL TOBACCO,2022,Botad,2022-06-07,2022-10-11,6.0,771.0,111,33.76830601092895,24.441530054644804,62.2896174863388,early,on_time
Anand,752.4300000000001,1840.1935834034712,2445.667481896616,TOTAL TOBACCO,2022,Anand,2022-06-12,2022-10-12,7.888888888888889,1027.1,112,32.65300546448088,23.79234972677596,70.04918032786885,on_time,on_time
Kheda,638.89,1307.746062074727,2046.903319937277,TOTAL TOBACCO,2022,Kheda,2022-06-12,2022-10-12,8.666666666666666,920.8,105,32.781967213114754,23.89398907103825,69.34426229508196,on_time,on_time
Panchmahal,18.16,37.26384137587624,2051.9736440460483,TOTAL TOBACCO,2022,Panchmahal,2022-06-08,2022-10-12,9.571428571428571,1005.3,116,32.162295081967216,23.372131147540987,70.39890710382514,early,on_time
Mahisagar,9.52,23.004747916795296,2416.4651173104303,TOTAL TOBACCO,2022,Mahisagar,2022-06-13,2022-10-11,12.5,863.8000000000001,108,32.33497267759564,23.328961748633883,69.94535519125684,on_time,on_time
Dahod,0.0,0.0,0.0,TOTAL TOBACCO,2022,Dahod,2022-06-11,2022-10-11,7.666666666666667,721.9,114,30.87540983606557,22.032240437158475,71.0327868852459,on_time,on_time
Vadodara,100.09,161.53071069985754,1613.8546378245333,TOTAL TOBACCO,2022,Vadodara,2022-06-08,2022-10-12,8.5,1013.6,115,32.37158469945355,23.62568306010929,71.59562841530055,early,on_time
Chhota Udaipur,0.0,0.0,0.0,TOTAL TOBACCO,2022,Chhota Udepur,2022-06-11,2022-10-19,8.857142857142858,1048.3,121,31.94918032786885,23.07103825136612,71.79234972677595,on_time,on_time
Narmada,0.0,0.0,0.0,TOTAL TOBACCO,2022,Narmada,2022-06-11,2022-10-19,10.5,1065.8,120,31.985245901639345,23.62568306010929,72.63387978142076,on_time,on_time
Bharuch,0.0,0.0,0.0,TOTAL TOBACCO,2022,Bharuch,2022-06-08,2022-10-20,7.75,1096.0,121,32.082513661202185,24.054098360655736,73.09289617486338,early,on_time
Surat,0.0,0.0,0.0,TOTAL TOBACCO,2022,Surat,2022-06-08,2022-10-20,8.142857142857142,1438.3000000000002,126,31.118032786885244,24.007650273224048,75.8415300546448,early,on_time
Dang,0.0,0.0,0.0,TOTAL TOBACCO,2022,Dangs,2022-06-06,2022-10-21,12.25,1586.1,134,30.573224043715847,22.96502732240437,76.37704918032787,early,on_time
Navsari,0.0,0.0,0.0,TOTAL TOBACCO,2022,Navsari,2022-06-08,2022-10-21,10.6,1757.7,130,30.933879781420764,23.834972677595637,75.70491803278688,early,on_time
Valsad,0.0,0.0,0.0,TOTAL TOBACCO,2022,Valsad,2022-06-08,2022-10-21,17.0,2121.0,132,30.22349726775956,23.89398907103825,76.76502732240438,early,on_time
Tapi,0.0,0.0,0.0,TOTAL TOBACCO,2022,Tapi,2022-06-08,2022-10-21,10.8,1539.9,129,31.21038251366121,23.29890710382514,75.16939890710383,early,on_time
Kutch,1902.66,3600.968836095737,1892.5971198720408,CASTOR,2023,Kachchh,2023-06-02,2023-11-26,5.833333333333333,658.4000000000001,78,32.423497267759565,23.89071038251366,70.69945355191257,early,late
Banaskantha,907.23,2455.05251,2706.097141849365,CASTOR,2023,Banaskantha,2023-06-02,2023-11-28,9.625,963.6,106,32.04863387978142,23.3431693989071,69.46994535519126,early,late
Patan,989.29,2226.2308900000003,2250.331945132368,CASTOR,2023,Patan,2023-06-02,2023-11-28,9.11111111111111,821.4,101,33.051366120218574,23.934972677595624,68.63934426229508,early,late
Mehsana,887.05,2263.84452,2552.1047517050897,CASTOR,2023,Mehsana,2023-06-02,2023-11-27,7.454545454545454,999.6,101,32.861748633879785,23.975409836065573,69.55191256830601,early,late
Sabarkantha,251.54,503.3472017710591,2001.062263540825,CASTOR,2023,Sabarkantha,2023-06-02,2023-11-27,6.916666666666667,1145.6,100,32.40819672131148,23.604918032786884,70.3879781420765,early,late
Aravalli,138.75,264.08227522799734,1903.2956773189,CASTOR,2023,Arvalli,2023-06-02,2023-11-27,7.7,1393.8000000000002,106,32.31256830601093,23.57978142076503,70.39890710382514,early,late
Gandhinagar,212.73,492.7667399999999,2316.395148780144,CASTOR,2023,Gandhinagar,2023-06-02,2023-11-27,6.333333333333333,977.9,107,33.13551912568306,24.0344262295082,68.8415300546448,early,late
Ahmedabad,414.6,869.0074533420631,2096.0141180464616,CASTOR,2023,Ahmedabad,2023-06-02,2023-11-27,6.076923076923077,998.0,104,33.53333333333334,24.39071038251366,67.72131147540983,early,late
Surendranagar,670.69,1394.381863632184,2079.025874296894,CASTOR,2023,Surendranagar,2023-06-03,2023-11-27,5.411764705882353,676.1,91,34.04480874316939,24.55901639344262,64.51366120218579,early,late
Morbi,74.15,208.3774931372549,2810.2156862745096,CASTOR,2023,Morbi,2023-06-03,2023-11-27,6.583333333333333,706.5,104,33.31584699453551,24.559016393442626,68.29508196721312,early,late
Rajkot,60.29,183.20818176331363,3038.7822485207103,CASTOR,2023,Rajkot,2023-06-02,2023-11-27,6.666666666666667,663.3,103,33.18907103825136,23.898907103825135,68.13661202185793,early,late
Jamnagar,25.95,91.81868477664976,3538.29228426396,CASTOR,2023,Jamnagar,2023-06-10,2023-11-28,6.5,764.4,105,32.52677595628415,24.73497267759563,72.54098360655738,on_time,late
Devbhumi Dwarka,0.0,0.0,0.0,CASTOR,2023,Devbhoomi Dwarka,2023-06-02,2023-11-26,7.7,601.0,106,30.439890710382517,26.12732240437158,76.6775956284153,early,late
Porbandar,0.0,0.0,0.0,CASTOR,2023,Porbandar,2023-06-02,2023-11-26,6.416666666666667,926.2,106,31.17431693989071,25.61256830601093,74.04918032786885,early,late
Junagadh,6.7,14.749128948522236,2201.3625296301843,CASTOR,2023,Junagadh,2023-06-02,2023-11-26,9.0,1078.8000000000002,111,31.79398907103825,23.66393442622951,73.07650273224044,early,late
Gir Somnath,0.9,1.9812262766671656,2201.3625296301843,CASTOR,2023,Gir Somnath,2023-06-03,2023-11-26,6.9,1200.4,114,30.916393442622955,25.355737704918035,76.16939890710383,early,late
Amreli,10.77,23.708674444117086,2201.3625296301843,CASTOR,2023,Amreli,2023-06-03,2023-11-27,5.266666666666667,648.0,104,33.768852459016394,24.18032786885246,66.04918032786885,early,late
Bhavnagar,1.34,2.9498257897044478,2201.3625296301843,CASTOR,2023,Bhavnagar,2023-06-03,2023-11-27,4.473684210526316,749.4,98,33.03770491803279,25.195628415300543,68.89617486338798,early,late
Botad,0.21,0.4622861312223387,2201.3625296301843,CASTOR,2023,Botad,2023-06-03,2023-11-26,6.307692307692308,666.5,101,34.24262295081967,24.76994535519125,62.81967213114754,early,late
Anand,8.46,18.623527000671363,2201.3625296301843,CASTOR,2023,Anand,2023-06-03,2023-11-30,6.545454545454546,951.7,111,33.19289617486339,24.22021857923497,69.46994535519126,early,late
Kheda,111.0,233.10052007744437,2100.004685382381,CASTOR,2023,Kheda,2023-06-02,2023-11-27,6.727272727272728,958.6,109,33.56174863387978,24.49781420765027,68.08196721311475,early,late
Panchmahal,64.91,118.769583663478,1829.7578749572945,CASTOR,2023,Panchmahal,2023-06-03,2023-11-30,6.8,1179.3000000000002,115,32.79125683060109,24.08852459016394,68.21311475409836,early,late
Mahisagar,26.09,42.413340050622736,1625.6550421856166,CASTOR,2023,Mahisagar,2023-06-02,2023-11-30,7.1,1264.5,112,32.74972677595629,23.81366120218579,69.92896174863388,early,late
Dahod,0.0,0.0,0.0,CASTOR,2023,Dahod,2023-06-02,2023-11-30,8.0,1045.3,111,31.323497267759564,22.717486338797816,69.94535519125684,early,late
Vadodara,421.23,834.084704,1980.117047693659,CASTOR,2023,Vadodara,2023-06-03,2023-11-30,7.1,953.7,112,33.01693989071038,24.30218579234973,69.62841530054645,early,late
Chhota Udaipur,21.43,42.45282999999999,1981.0,CASTOR,2023,Chhota Udepur,2023-06-03,2023-11-30,7.555555555555555,989.0,115,32.54972677595628,23.84262295081968,69.19125683060109,early,late
Narmada,4.55,10.016199509817335,2201.3625296301843,CASTOR,2023,Narmada,2023-06-03,2023-11-30,7.666666666666667,1001.9,114,32.824043715847,24.26010928961749,70.34972677595628,early,late
Bharuch,31.4,50.09556,1595.4,CASTOR,2023,Bharuch,2023-06-02,2023-11-30,8.875,940.5,112,32.82404371584699,24.76612021857924,70.80327868852459,early,late
Surat,0.54,1.1887357660002995,2201.3625296301843,CASTOR,2023,Surat,2023-06-03,2023-11-30,8.375,1172.3,116,32.05191256830601,24.85792349726776,73.64480874316939,early,late
Dang,0.0,0.0,0.0,CASTOR,2023,Dangs,2023-06-02,2023-11-30,5.090909090909091,998.5,127,31.745355191256827,23.93333333333334,72.63934426229508,early,late
Navsari,0.0,0.0,0.0,CASTOR,2023,Navsari,2023-06-03,2023-11-30,7.5,1167.7,123,32.01256830601093,24.950273224043716,72.64480874316939,early,late
Valsad,0.0,0.0,0.0,CASTOR,2023,Valsad,2023-06-02,2023-11-30,6.875,1350.1,128,30.94316939890711,24.924590163934425,75.44262295081967,early,late
Tapi,3.22,7.088387345409194,2201.3625296301843,CASTOR,2023,Tapi,2023-06-02,2023-11-30,7.125,1011.1999999999998,126,32.39890710382514,24.30218579234972,71.66120218579235,early,late
Kutch,719.2,3232.398699088036,764.0541975041241,TOTAL COTTON (LINT),2023,Kachchh,2023-06-02,2023-11-26,5.833333333333333,658.4000000000001,78,32.423497267759565,23.89071038251366,70.69945355191257,early,late
Banaskantha,338.09,1178.0027952145383,592.328892266768,TOTAL COTTON (LINT),2023,Banaskantha,2023-06-02,2023-11-28,9.625,963.6,106,32.04863387978142,23.3431693989071,69.46994535519126,early,late
Patan,475.76,1736.856536059575,620.6188227890697,TOTAL COTTON (LINT),2023,Patan,2023-06-02,2023-11-28,9.11111111111111,821.4,101,33.051366120218574,23.934972677595624,68.63934426229508,early,late
Mehsana,373.25,1389.557092235294,632.8860165572672,TOTAL COTTON (LINT),2023,Mehsana,2023-06-02,2023-11-27,7.454545454545454,999.6,101,32.861748633879785,23.975409836065573,69.55191256830601,early,late
Sabarkantha,589.63,1846.577006099156,532.3984380660015,TOTAL COTTON (LINT),2023,Sabarkantha,2023-06-02,2023-11-27,6.916666666666667,1145.6,100,32.40819672131148,23.604918032786884,70.3879781420765,early,late
Aravalli,344.81,1161.1092883810802,572.4560744316685,TOTAL COTTON (LINT),2023,Arvalli,2023-06-02,2023-11-27,7.7,1393.8000000000002,106,32.31256830601093,23.57978142076503,70.39890710382514,early,late
Gandhinagar,222.64,800.3117350588236,611.0896288178226,TOTAL COTTON (LINT),2023,Gandhinagar,2023-06-02,2023-11-27,6.333333333333333,977.9,107,33.13551912568306,24.0344262295082,68.8415300546448,early,late
Ahmedabad,513.72,1240.146863678984,410.38886324345424,TOTAL COTTON (LINT),2023,Ahmedabad,2023-06-02,2023-11-27,6.076923076923077,998.0,104,33.53333333333334,24.39071038251366,67.72131147540983,early,late
Surendranagar,3972.82,12358.4583398101,528.8278647831306,TOTAL COTTON (LINT),2023,Surendranagar,2023-06-03,2023-11-27,5.411764705882353,676.1,91,34.04480874316939,24.55901639344262,64.51366120218579,early,late
Morbi,2193.05,7760.99486117647,601.6137919336084,TOTAL COTTON (LINT),2023,Morbi,2023-06-03,2023-11-27,6.583333333333333,706.5,104,33.31584699453551,24.559016393442626,68.29508196721312,early,late
Rajkot,2448.03,8303.721001411765,576.6402250952807,TOTAL COTTON (LINT),2023,Rajkot,2023-06-02,2023-11-27,6.666666666666667,663.3,103,33.18907103825136,23.898907103825135,68.13661202185793,early,late
Jamnagar,1781.54,8982.903684705881,857.1761657891487,TOTAL COTTON (LINT),2023,Jamnagar,2023-06-10,2023-11-28,6.5,764.4,105,32.52677595628415,24.73497267759563,72.54098360655738,on_time,late
Devbhumi Dwarka,93.01,351.3821105560431,642.2423265727053,TOTAL COTTON (LINT),2023,Devbhoomi Dwarka,2023-06-02,2023-11-26,7.7,601.0,106,30.439890710382517,26.12732240437158,76.6775956284153,early,late
Porbandar,113.95,568.4766706997405,848.1003424217278,TOTAL COTTON (LINT),2023,Porbandar,2023-06-02,2023-11-26,6.416666666666667,926.2,106,31.17431693989071,25.61256830601093,74.04918032786885,early,late
Junagadh,527.72,1852.0081258979133,596.6068775158137,TOTAL COTTON (LINT),2023,Junagadh,2023-06-02,2023-11-26,9.0,1078.8000000000002,111,31.79398907103825,23.66393442622951,73.07650273224044,early,late
Gir Somnath,169.47,937.5151575256166,940.4471397849462,TOTAL COTTON (LINT),2023,Gir Somnath,2023-06-03,2023-11-26,6.9,1200.4,114,30.916393442622955,25.355737704918035,76.16939890710383,early,late
Amreli,3649.64,8298.7298449583,386.5543104642953,TOTAL COTTON (LINT),2023,Amreli,2023-06-03,2023-11-27,5.266666666666667,648.0,104,33.768852459016394,24.18032786885246,66.04918032786885,early,late
Bhavnagar,2598.28,7519.630934351182,491.9936491985856,TOTAL COTTON (LINT),2023,Bhavnagar,2023-06-03,2023-11-27,4.473684210526316,749.4,98,33.03770491803279,25.195628415300543,68.89617486338798,early,late
Botad,1595.93,7052.765590588236,751.2673803988897,TOTAL COTTON (LINT),2023,Botad,2023-06-03,2023-11-26,6.307692307692308,666.5,101,34.24262295081967,24.76994535519125,62.81967213114754,early,late
Anand,14.95,35.825124705882345,407.3759999999999,TOTAL COTTON (LINT),2023,Anand,2023-06-03,2023-11-30,6.545454545454546,951.7,111,33.19289617486339,24.22021857923497,69.46994535519126,early,late
Kheda,177.62,606.5022263294118,580.4829325301205,TOTAL COTTON (LINT),2023,Kheda,2023-06-02,2023-11-27,6.727272727272728,958.6,109,33.56174863387978,24.49781420765027,68.08196721311475,early,late
Panchmahal,123.31,496.6281798527964,684.6710775685295,TOTAL COTTON (LINT),2023,Panchmahal,2023-06-03,2023-11-30,6.8,1179.3000000000002,115,32.79125683060109,24.08852459016394,68.21311475409836,early,late
Mahisagar,95.06,403.11856367427526,720.9147467349758,TOTAL COTTON (LINT),2023,Mahisagar,2023-06-02,2023-11-30,7.1,1264.5,112,32.74972677595629,23.81366120218579,69.92896174863388,early,late
Dahod,10.08,37.69657194219639,635.755677596566,TOTAL COTTON (LINT),2023,Dahod,2023-06-02,2023-11-30,8.0,1045.3,111,31.323497267759564,22.717486338797816,69.94535519125684,early,late
Vadodara,886.79,4434.245631529411,850.0566733499476,TOTAL COTTON (LINT),2023,Vadodara,2023-06-03,2023-11-30,7.1,953.7,112,33.01693989071038,24.30218579234973,69.62841530054645,early,late
Chhota Udaipur,1118.08,4200.367163294117,638.6505596737263,TOTAL COTTON (LINT),2023,Chhota Udepur,2023-06-03,2023-11-30,7.555555555555555,989.0,115,32.54972677595628,23.84262295081968,69.19125683060109,early,late
Narmada,548.1700000000001,1846.0859802352943,572.5133017859423,TOTAL COTTON (LINT),2023,Narmada,2023-06-03,2023-11-30,7.666666666666667,1001.9,114,32.824043715847,24.26010928961749,70.34972677595628,early,late
Bharuch,963.9,3163.61664,557.9570793650794,TOTAL COTTON (LINT),2023,Bharuch,2023-06-02,2023-11-30,8.875,940.5,112,32.82404371584699,24.76612021857924,70.80327868852459,early,late
Surat,56.2,228.8851157397924,692.3571116684112,TOTAL COTTON (LINT),2023,Surat,2023-06-03,2023-11-30,8.375,1172.3,116,32.05191256830601,24.85792349726776,73.64480874316939,early,late
